ID_CURSO,ID_SEXO,ID_RACA,ID_TURNO,IN_ACAO_AFIRMATIVA,IN_APOIO_SOCIAL,IN_APOIO_ALIMENTACAO,IN_APOIO_MORADIA,IN_APOIO_TRANSPORTE,IN_APOIO_MATERIAL_DIDATICO,IN_APOIO_BOLSA_PERMANENCIA,IN_APOIO_BOLSA_TRABALHO,TOTAL_ALUNOS,RECEBE_AUXILIO,IDPNA,TOTAL_IDPNA
13404,1,2,3,1,0,0,0,0,0,0,0,4,0,1,4
13404,2,2,4,0,0,0,0,0,0,0,0,2,0,0,0
13404,1,1,4,1,0,0,0,0,0,0,0,5,0,1,5
13404,1,2,4,0,0,0,0,0,0,0,0,3,0,0,0
13404,2,0,3,0,0,0,0,0,0,0,0,6,0,0,0
13404,2,1,4,1,0,0,0,0,0,0,0,4,0,1,4
13404,1,1,3,1,1,0,0,0,0,1,0,2,1,0,0
13404,1,3,3,0,0,0,0,0,0,0,0,10,0,0,0
13404,1,1,3,0,0,0,0,0,0,0,0,9,0,0,0
13404,2,2,3,1,0,0,0,0,0,0,0,8,0,1,8
13404,2,3,4,0,0,0,0,0,0,0,0,7,0,0,0
13404,1,0,3,1,0,0,0,0,0,0,0,6,0,1,6
13404,1,3,3,1,0,0,0,0,0,0,0,19,0,1,19
13404,2,1,3,1,0,0,0,0,0,0,0,6,0,1,6
13406,1,0,3,1,0,0,0,0,0,0,0,2,0,1,2
13406,1,1,3,1,0,0,0,0,0,0,0,5,0,1,5
13406,2,3,3,0,0,0,0,0,0,0,0,25,0,0,0
13406,2,1,3,1,1,0,0,0,0,1,0,4,1,0,0
13406,1,1,3,0,0,0,0,0,0,0,0,7,0,0,0
13406,2,1,3,1,0,0,0,0,0,0,0,23,0,1,23
13406,2,1,3,0,0,0,0,0,0,0,0,28,0,0,0
13406,2,3,3,1,1,0,0,0,0,1,0,2,1,0,0
13406,2,2,3,0,0,0,0,0,0,0,0,7,0,0,0
13406,1,3,3,0,0,0,0,0,0,0,0,11,0,0,0
13406,2,0,3,1,0,0,0,0,0,0,0,8,0,1,8
13406,1,2,3,1,0,0,0,0,0,0,0,4,0,1,4
13406,2,0,3,0,0,0,0,0,0,0,0,6,0,0,0
13406,1,3,3,1,0,0,0,0,0,0,0,17,0,1,17
13406,2,2,3,1,0,0,0,0,0,0,0,19,0,1,19
13406,2,3,3,1,0,0,0,0,0,0,0,52,0,1,52
13406,2,3,3,1,1,1,0,0,0,0,0,3,1,0,0
13409,1,2,3,0,0,0,0,0,0,0,0,2,0,0,0
13409,2,2,3,1,0,0,0,0,0,0,0,6,0,1,6
13409,1,1,3,0,0,0,0,0,0,0,0,9,0,0,0
13409,2,3,3,0,0,0,0,0,0,0,0,8,0,0,0
13409,1,3,3,1,0,0,0,0,0,0,0,15,0,1,15
13409,2,1,3,0,1,1,0,0,0,0,0,2,1,0,0
13409,2,0,3,1,0,0,0,0,0,0,0,3,0,1,3
13409,2,0,3,0,0,0,0,0,0,0,0,3,0,0,0
13409,1,0,3,1,0,0,0,0,0,0,0,4,0,1,4
13409,2,1,3,0,0,0,0,0,0,0,0,18,0,0,0
13409,1,2,3,1,0,0,0,0,0,0,0,4,0,1,4
13409,2,3,3,1,1,0,0,0,0,1,0,2,1,0,0
13409,2,3,3,1,0,0,0,0,0,0,0,33,0,1,33
13409,2,1,3,1,0,0,0,0,0,0,0,19,0,1,19
13409,1,1,3,1,0,0,0,0,0,0,0,8,0,1,8
13409,1,3,3,0,0,0,0,0,0,0,0,2,0,0,0
13413,1,3,4,1,1,1,0,0,0,0,0,9,1,0,0
13413,2,3,4,1,1,1,0,0,0,0,0,7,1,0,0
13413,1,4,4,1,0,0,0,0,0,0,0,2,0,1,2
13413,2,1,4,0,0,0,0,0,0,0,0,22,0,0,0
13413,1,2,4,1,0,0,0,0,0,0,0,14,0,1,14
13413,2,3,4,0,1,0,0,0,0,1,0,2,1,0,0
13413,2,1,4,1,1,1,0,0,0,1,1,2,1,0,0
13413,2,3,4,1,0,0,0,0,0,0,0,46,0,1,46
13413,1,1,4,0,1,0,0,0,0,0,1,3,1,0,0
13413,2,3,4,0,1,0,0,0,0,0,1,2,1,0,0
13413,1,3,4,1,0,0,0,0,0,0,0,108,0,1,108
13413,2,1,4,0,1,1,0,0,0,0,0,3,1,0,0
13413,1,0,4,0,0,0,0,0,0,0,0,13,0,0,0
13413,1,3,4,1,1,1,0,0,0,1,0,3,1,0,0
13413,2,3,4,1,1,0,0,0,0,0,1,2,1,0,0
13413,2,2,4,1,0,0,0,0,0,0,0,7,0,1,7
13413,1,3,4,1,1,0,0,0,0,1,0,4,1,0,0
13413,2,3,4,1,1,0,0,0,0,1,0,5,1,0,0
13413,1,3,4,0,1,0,0,0,0,1,0,3,1,0,0
13413,2,5,4,1,0,0,0,0,0,0,0,2,0,1,2
13413,2,3,4,0,0,0,0,0,0,0,0,14,0,0,0
13413,1,1,4,1,1,1,0,0,0,0,0,7,1,0,0
13413,1,3,4,0,1,0,0,0,0,0,1,2,1,0,0
13413,1,2,4,0,0,0,0,0,0,0,0,3,0,0,0
13413,2,1,4,1,0,0,0,0,0,0,0,33,0,1,33
13413,1,1,4,1,0,0,0,0,0,0,0,111,0,1,111
13413,1,0,4,1,0,0,0,0,0,0,0,19,0,1,19
13413,1,0,4,0,1,0,0,0,0,1,0,5,1,0,0
13413,1,3,4,0,0,0,0,0,0,0,0,29,0,0,0
13413,1,1,4,1,1,0,0,0,0,1,0,6,1,0,0
13413,1,1,4,0,0,0,0,0,0,0,0,53,0,0,0
13413,2,1,4,0,1,0,0,0,0,1,0,2,1,0,0
13413,1,1,4,0,1,0,0,0,0,1,0,17,1,0,0
13413,2,0,4,1,0,0,0,0,0,0,0,4,0,1,4
13413,2,4,4,1,0,0,0,0,0,0,0,2,0,1,2
13415,1,3,3,1,0,0,0,0,0,0,0,37,0,1,37
13415,2,2,2,0,0,0,0,0,0,0,0,3,0,0,0
13415,1,1,3,1,0,0,0,0,0,0,0,22,0,1,22
13415,1,5,3,1,0,0,0,0,0,0,0,2,0,1,2
13415,1,1,2,0,0,0,0,0,0,0,0,19,0,0,0
13415,1,3,3,0,0,0,0,0,0,0,0,11,0,0,0
13415,2,1,2,0,0,0,0,0,0,0,0,22,0,0,0
13415,2,1,2,0,1,0,0,0,0,1,0,2,1,0,0
13415,2,0,3,1,0,0,0,0,0,0,0,10,0,1,10
13415,2,3,3,1,0,0,0,0,0,0,0,59,0,1,59
13415,1,2,2,1,0,0,0,0,0,0,0,10,0,1,10
13415,2,0,2,1,0,0,0,0,0,0,0,4,0,1,4
13415,2,2,2,1,0,0,0,0,0,0,0,6,0,1,6
13415,2,0,2,0,0,0,0,0,0,0,0,2,0,0,0
13415,2,1,3,0,0,0,0,0,0,0,0,21,0,0,0
13415,2,3,2,1,0,0,0,0,0,0,0,32,0,1,32
13415,2,4,3,0,0,0,0,0,0,0,0,2,0,0,0
13415,2,1,3,1,0,0,0,0,0,0,0,22,0,1,22
13415,2,1,3,0,1,1,0,0,0,0,0,2,1,0,0
13415,2,5,3,0,0,0,0,0,0,0,0,2,0,0,0
13415,2,1,2,1,1,0,0,0,0,1,0,2,1,0,0
13415,1,1,2,0,1,0,0,0,0,0,1,2,1,0,0
13415,2,3,3,0,0,0,0,0,0,0,0,18,0,0,0
13415,1,3,2,0,0,0,0,0,0,0,0,10,0,0,0
13415,2,0,3,0,0,0,0,0,0,0,0,4,0,0,0
13415,2,1,2,1,0,0,0,0,0,0,0,18,0,1,18
13415,1,0,2,1,0,0,0,0,0,0,0,8,0,1,8
13415,1,3,2,1,1,0,0,0,0,0,1,2,1,0,0
13415,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0
13415,2,3,2,0,0,0,0,0,0,0,0,11,0,0,0
13415,1,1,2,1,0,0,0,0,0,0,0,24,0,1,24
13415,1,3,2,1,0,0,0,0,0,0,0,42,0,1,42
13415,1,2,3,1,0,0,0,0,0,0,0,6,0,1,6
13415,2,2,3,1,0,0,0,0,0,0,0,18,0,1,18
13415,1,1,3,0,0,0,0,0,0,0,0,15,0,0,0
13415,1,1,2,1,1,0,0,0,0,1,0,3,1,0,0
13415,1,0,3,1,0,0,0,0,0,0,0,6,0,1,6
13415,1,2,2,1,1,1,0,0,0,0,1,2,1,0,0
13415,2,2,3,0,0,0,0,0,0,0,0,4,0,0,0
13415,1,3,2,1,1,1,0,0,0,0,0,2,1,0,0
13417,1,3,3,0,0,0,0,0,0,0,0,31,0,0,0
13417,1,1,2,1,1,1,0,0,0,1,0,2,1,0,0
13417,1,0,2,0,0,0,0,0,0,0,0,5,0,0,0
13417,1,2,3,0,0,0,0,0,0,0,0,8,0,0,0
13417,2,3,3,1,0,0,0,0,0,0,0,23,0,1,23
13417,1,3,3,1,0,0,0,0,0,0,0,86,0,1,86
13417,2,1,3,0,0,0,0,0,0,0,0,9,0,0,0
13417,2,0,3,1,0,0,0,0,0,0,0,7,0,1,7
13417,1,3,2,1,1,0,0,0,0,1,0,4,1,0,0
13417,2,3,2,0,0,0,0,0,0,0,0,3,0,0,0
13417,1,3,2,1,1,1,0,0,0,0,0,6,1,0,0
13417,2,0,3,0,0,0,0,0,0,0,0,4,0,0,0
13417,1,1,3,1,0,0,0,0,0,0,0,43,0,1,43
13417,2,1,2,0,0,0,0,0,0,0,0,2,0,0,0
13417,1,3,2,1,0,0,0,0,0,0,0,86,0,1,86
13417,1,0,2,1,0,0,0,0,0,0,0,15,0,1,15
13417,2,2,3,1,0,0,0,0,0,0,0,10,0,1,10
13417,1,1,2,0,0,0,0,0,0,0,0,21,0,0,0
13417,1,2,3,1,0,0,0,0,0,0,0,17,0,1,17
13417,1,0,3,0,0,0,0,0,0,0,0,9,0,0,0
13417,2,3,3,0,0,0,0,0,0,0,0,6,0,0,0
13417,2,1,3,1,0,0,0,0,0,0,0,7,0,1,7
13417,1,3,3,1,1,1,0,0,0,0,0,6,1,0,0
13417,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0
13417,1,1,2,1,1,0,0,0,0,1,0,2,1,0,0
13417,2,3,2,1,0,0,0,0,0,0,0,6,0,1,6
13417,1,1,2,1,1,1,0,0,0,0,0,3,1,0,0
13417,1,1,2,1,0,0,0,0,0,0,0,32,0,1,32
13417,2,0,2,1,0,0,0,0,0,0,0,2,0,1,2
13417,1,2,2,1,0,0,0,0,0,0,0,17,0,1,17
13417,1,0,3,1,0,0,0,0,0,0,0,18,0,1,18
13417,1,3,2,0,1,0,0,0,0,1,0,3,1,0,0
13417,1,3,2,0,0,0,0,0,0,0,0,32,0,0,0
13417,1,1,3,0,0,0,0,0,0,0,0,23,0,0,0
13417,1,5,3,1,0,0,0,0,0,0,0,3,0,1,3
13418,1,3,3,0,0,0,0,0,0,0,0,57,0,0,0
13418,1,2,3,0,0,0,0,0,0,0,0,8,0,0,0
13418,1,1,3,1,1,0,0,0,0,1,0,4,1,0,0
13418,1,0,3,1,0,0,0,0,0,0,0,28,0,1,28
13418,2,3,2,1,0,0,0,0,0,0,0,16,0,1,16
13418,1,3,2,1,1,0,0,1,0,0,1,2,1,0,0
13418,1,1,2,1,1,1,0,0,0,0,0,5,1,0,0
13418,1,0,1,1,1,0,0,0,0,1,1,2,1,0,0
13418,2,1,1,1,0,0,0,0,0,0,0,3,0,1,3
13418,2,1,3,0,1,0,0,0,0,1,0,2,1,0,0
13418,1,1,2,0,1,0,0,0,0,1,0,2,1,0,0
13418,1,3,2,1,0,0,0,0,0,0,0,119,0,1,119
13418,1,1,1,0,0,0,0,0,0,0,0,39,0,0,0
13418,1,0,3,0,0,0,0,0,0,0,0,15,0,0,0
13418,2,1,3,1,0,0,0,0,0,0,0,10,0,1,10
13418,1,1,1,1,1,0,0,0,0,1,0,4,1,0,0
13418,1,1,1,1,1,1,0,0,0,0,0,2,1,0,0
13418,2,1,1,0,0,0,0,0,0,0,0,10,0,0,0
13418,1,0,3,0,1,0,0,0,0,1,0,2,1,0,0
13418,1,3,3,1,0,0,0,0,0,0,0,156,0,1,156
13418,1,2,2,1,0,0,0,0,0,0,0,21,0,1,21
13418,1,3,1,0,1,0,0,0,0,0,1,2,1,0,0
13418,1,3,3,1,1,0,0,0,0,1,0,9,1,0,0
13418,2,3,1,0,0,0,0,0,0,0,0,8,0,0,0
13418,1,3,1,1,1,1,0,0,0,0,0,4,1,0,0
13418,2,3,2,0,0,0,0,0,0,0,0,7,0,0,0
13418,1,4,2,0,0,0,0,0,0,0,0,3,0,0,0
13418,1,1,3,0,1,0,0,0,0,1,0,2,1,0,0
13418,1,3,2,1,1,0,0,0,0,0,1,3,1,0,0
13418,1,1,2,0,0,0,0,0,0,0,0,30,0,0,0
13418,2,1,2,0,0,0,0,0,0,0,0,7,0,0,0
13418,1,3,1,0,0,0,0,0,0,0,0,38,0,0,0
13418,2,3,3,1,0,0,0,0,0,0,0,33,0,1,33
13418,1,2,1,1,0,0,0,0,0,0,0,20,0,1,20
13418,2,1,3,0,0,0,0,0,0,0,0,7,0,0,0
13418,2,3,2,0,1,0,0,0,0,1,0,2,1,0,0
13418,1,1,3,0,0,0,0,0,0,0,0,37,0,0,0
13418,1,1,1,1,0,0,0,0,0,0,0,60,0,1,60
13418,1,2,2,0,0,0,0,0,0,0,0,4,0,0,0
13418,1,1,1,0,1,0,0,0,0,0,1,3,1,0,0
13418,1,4,3,1,0,0,0,0,0,0,0,2,0,1,2
13418,1,3,1,1,0,0,0,0,0,0,0,146,0,1,146
13418,2,3,3,0,0,0,0,0,0,0,0,17,0,0,0
13418,1,2,3,1,0,0,0,0,0,0,0,23,0,1,23
13418,2,2,1,0,0,0,0,0,0,0,0,3,0,0,0
13418,1,1,2,1,1,0,0,0,0,1,0,5,1,0,0
13418,1,0,1,1,1,1,0,0,0,0,0,2,1,0,0
13418,1,0,2,1,0,0,0,0,0,0,0,20,0,1,20
13418,1,2,1,1,1,1,0,0,0,0,0,2,1,0,0
13418,1,3,2,0,1,0,0,0,0,1,0,4,1,0,0
13418,2,0,1,1,0,0,0,0,0,0,0,3,0,1,3
13418,1,0,2,0,0,0,0,0,0,0,0,11,0,0,0
13418,1,3,3,1,1,1,0,0,0,0,0,6,1,0,0
13418,1,1,3,0,1,1,0,0,0,0,0,2,1,0,0
13418,2,2,2,1,0,0,0,0,0,0,0,2,0,1,2
13418,1,1,3,1,0,0,0,0,0,0,0,52,0,1,52
13418,1,1,2,1,0,0,0,0,0,0,0,69,0,1,69
13418,2,1,2,1,0,0,0,0,0,0,0,6,0,1,6
13418,2,0,3,0,0,0,0,0,0,0,0,2,0,0,0
13418,1,0,1,0,0,0,0,0,0,0,0,7,0,0,0
13418,1,3,1,1,1,0,0,0,0,1,0,5,1,0,0
13418,2,0,2,1,0,0,0,0,0,0,0,2,0,1,2
13418,2,2,2,0,1,1,0,0,0,0,0,2,1,0,0
13418,1,3,1,0,1,0,0,0,0,1,0,2,1,0,0
13418,1,0,1,1,1,0,0,0,0,1,0,2,1,0,0
13418,1,2,1,0,0,0,0,0,0,0,0,6,0,0,0
13418,2,3,1,1,0,0,0,0,0,0,0,20,0,1,20
13418,1,0,1,1,0,0,0,0,0,0,0,25,0,1,25
13418,1,3,3,0,1,0,0,0,0,1,0,3,1,0,0
13418,1,4,2,1,0,0,0,0,0,0,0,4,0,1,4
13418,2,1,2,0,1,0,0,0,0,1,0,2,1,0,0
13418,1,1,1,0,1,0,0,0,0,1,0,5,1,0,0
13418,1,1,3,0,1,0,0,0,0,1,1,2,1,0,0
13418,1,3,2,0,0,0,0,0,0,0,0,42,0,0,0
13418,1,3,2,1,1,1,0,0,0,0,0,7,1,0,0
13418,1,4,1,1,0,0,0,0,0,0,0,2,0,1,2
13418,1,0,2,1,1,1,0,0,0,0,0,3,1,0,0
13418,1,3,3,0,1,1,0,0,0,0,0,2,1,0,0
13421,2,1,4,0,0,0,0,0,0,0,0,11,0,0,0
13421,2,1,4,1,0,0,0,0,0,0,0,30,0,1,30
13421,1,0,4,0,0,0,0,0,0,0,0,12,0,0,0
13421,2,2,4,1,1,0,0,0,0,1,0,2,1,0,0
13421,2,1,4,1,1,0,0,0,0,0,1,2,1,0,0
13421,1,1,4,1,1,0,0,0,0,1,0,3,1,0,0
13421,2,2,4,1,0,0,0,0,0,0,0,3,0,1,3
13421,1,3,4,1,1,1,0,0,0,0,0,19,1,0,0
13421,2,3,4,1,1,1,0,0,0,0,0,8,1,0,0
13421,1,3,4,1,1,0,0,0,0,1,0,7,1,0,0
13421,2,1,4,1,1,1,0,0,0,0,0,2,1,0,0
13421,1,1,4,0,0,0,0,0,0,0,0,33,0,0,0
13421,2,3,4,0,1,0,0,0,0,1,0,2,1,0,0
13421,2,4,4,1,0,0,0,0,0,0,0,2,0,1,2
13421,1,3,4,1,0,0,0,0,0,0,0,89,0,1,89
13421,1,1,4,1,0,0,0,0,0,0,0,65,0,1,65
13421,2,0,4,1,0,0,0,0,0,0,0,6,0,1,6
13421,2,1,4,0,1,0,0,0,0,0,1,2,1,0,0
13421,2,0,4,0,0,0,0,0,0,0,0,9,0,0,0
13421,2,3,4,1,0,0,0,0,0,0,0,37,0,1,37
13421,1,3,4,0,1,0,0,1,0,0,1,2,1,0,0
13421,1,2,4,1,0,0,0,0,0,0,0,8,0,1,8
13421,2,3,4,0,0,0,0,0,0,0,0,16,0,0,0
13421,1,1,4,0,1,0,0,0,0,0,1,4,1,0,0
13421,1,1,4,1,1,1,0,0,0,0,1,2,1,0,0
13421,1,1,4,1,1,1,0,0,0,0,0,3,1,0,0
13421,1,3,4,0,1,1,0,0,0,0,0,2,1,0,0
13421,1,0,4,1,0,0,0,0,0,0,0,18,0,1,18
13421,2,3,4,1,1,0,0,0,0,1,0,4,1,0,0
13421,2,2,4,0,1,0,0,0,0,1,0,2,1,0,0
13421,1,5,4,1,0,0,0,0,0,0,0,2,0,1,2
13421,1,3,4,0,0,0,0,0,0,0,0,28,0,0,0
13422,2,3,4,1,0,0,0,0,0,0,0,37,0,1,37
13422,1,3,4,1,1,0,0,0,0,0,1,3,1,0,0
13422,1,1,4,0,1,0,0,0,0,1,0,10,1,0,0
13422,1,0,4,0,1,0,0,0,0,1,0,3,1,0,0
13422,1,3,4,1,1,1,0,0,0,0,0,5,1,0,0
13422,1,1,4,1,0,0,0,0,0,0,0,57,0,1,57
13422,1,0,4,0,0,0,0,0,0,0,0,10,0,0,0
13422,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0
13422,2,2,4,1,0,0,0,0,0,0,0,4,0,1,4
13422,2,3,4,1,1,1,0,0,0,1,0,2,1,0,0
13422,1,3,4,1,1,1,0,0,0,1,0,2,1,0,0
13422,2,2,4,0,0,0,0,0,0,0,0,2,0,0,0
13422,1,2,4,1,0,0,0,0,0,0,0,13,0,1,13
13422,1,0,4,1,1,0,0,0,0,1,0,2,1,0,0
13422,1,3,4,1,1,0,0,0,0,1,0,8,1,0,0
13422,1,3,4,1,0,0,0,0,0,0,0,79,0,1,79
13422,1,3,4,0,1,0,0,0,0,1,0,4,1,0,0
13422,1,2,4,1,1,1,1,0,0,0,0,2,1,0,0
13422,2,1,4,1,0,0,0,0,0,0,0,16,0,1,16
13422,1,0,4,1,0,0,0,0,0,0,0,15,0,1,15
13422,1,1,4,0,0,0,0,0,0,0,0,32,0,0,0
13422,1,3,4,1,1,1,1,0,0,0,0,4,1,0,0
13422,2,0,4,1,0,0,0,0,0,0,0,4,0,1,4
13422,2,1,4,0,0,0,0,0,0,0,0,11,0,0,0
13422,1,1,4,1,1,0,0,0,0,1,0,6,1,0,0
13422,2,1,4,1,1,0,0,0,0,1,0,2,1,0,0
13422,1,3,4,0,1,0,0,0,0,0,1,5,1,0,0
13422,2,3,4,1,1,0,0,0,0,1,0,2,1,0,0
13422,1,2,4,0,0,0,0,0,0,0,0,6,0,0,0
13422,1,3,4,0,0,0,0,0,0,0,0,25,0,0,0
13422,2,3,4,0,0,0,0,0,0,0,0,11,0,0,0
13422,1,1,4,1,1,1,0,0,0,0,0,3,1,0,0
13422,2,0,4,1,1,0,0,0,0,1,0,2,1,0,0
13423,1,3,2,1,1,1,0,0,0,0,0,2,1,0,0
13423,2,3,2,1,0,0,0,0,0,0,0,87,0,1,87
13423,1,1,2,0,0,0,0,0,0,0,0,7,0,0,0
13423,2,2,2,1,0,0,0,0,0,0,0,10,0,1,10
13423,1,0,2,0,0,0,0,0,0,0,0,2,0,0,0
13423,1,0,2,1,0,0,0,0,0,0,0,2,0,1,2
13423,2,2,2,0,0,0,0,0,0,0,0,10,0,0,0
13423,2,3,2,1,1,1,0,0,0,0,0,7,1,0,0
13423,2,0,2,1,0,0,0,0,0,0,0,14,0,1,14
13423,2,1,2,0,0,0,0,0,0,0,0,25,0,0,0
13423,1,3,2,0,0,0,0,0,0,0,0,15,0,0,0
13423,1,2,2,1,0,0,0,0,0,0,0,4,0,1,4
13423,2,1,2,1,0,0,0,0,0,0,0,55,0,1,55
13423,1,2,2,0,0,0,0,0,0,0,0,8,0,0,0
13423,1,3,2,0,1,0,1,0,0,0,0,2,1,0,0
13423,1,1,2,1,0,0,0,0,0,0,0,14,0,1,14
13423,2,0,2,0,0,0,0,0,0,0,0,5,0,0,0
13423,2,3,2,0,0,0,0,0,0,0,0,28,0,0,0
13423,1,3,2,1,0,0,0,0,0,0,0,41,0,1,41
13423,2,0,2,1,1,1,0,0,0,0,0,2,1,0,0
13424,1,3,4,1,1,1,0,0,0,0,0,9,1,0,0
13424,1,1,4,1,0,0,0,0,0,0,0,93,0,1,93
13424,1,1,4,0,0,0,0,0,0,0,0,34,0,0,0
13424,2,1,4,1,1,0,0,0,0,1,0,9,1,0,0
13424,1,4,4,1,0,0,0,0,0,0,0,2,0,1,2
13424,1,3,4,1,0,0,0,0,0,0,0,91,0,1,91
13424,1,3,4,0,0,0,0,0,0,0,0,18,0,0,0
13424,2,0,4,0,1,0,0,0,0,1,0,4,1,0,0
13424,1,3,4,1,1,0,0,1,0,0,0,2,1,0,0
13424,1,0,4,1,0,0,0,0,0,0,0,15,0,1,15
13424,2,3,4,0,1,1,0,0,0,0,0,2,1,0,0
13424,1,1,4,0,1,0,0,0,0,1,1,4,1,0,0
13424,2,2,4,1,0,0,0,0,0,0,0,11,0,1,11
13424,1,3,4,0,1,0,0,0,0,1,0,8,1,0,0
13424,2,3,4,1,1,0,0,0,0,0,1,3,1,0,0
13424,2,4,4,1,0,0,0,0,0,0,0,2,0,1,2
13424,1,1,4,0,1,0,0,0,0,1,0,13,1,0,0
13424,1,1,4,0,1,0,0,0,0,0,1,6,1,0,0
13424,2,3,4,1,1,1,0,0,0,0,0,13,1,0,0
13424,2,1,4,1,1,0,0,0,0,1,1,3,1,0,0
13424,1,3,4,1,1,0,0,0,0,0,1,5,1,0,0
13424,2,3,4,1,0,0,0,0,0,0,0,106,0,1,106
13424,2,3,4,1,1,0,0,0,0,1,0,10,1,0,0
13424,2,0,4,1,0,0,0,0,0,0,0,22,0,1,22
13424,2,2,4,0,0,0,0,0,0,0,0,3,0,0,0
13424,2,3,4,1,1,1,0,0,0,1,0,2,1,0,0
13424,2,3,4,1,1,1,1,0,0,0,0,2,1,0,0
13424,1,3,4,1,1,0,0,0,0,1,0,9,1,0,0
13424,2,1,4,1,0,0,0,0,0,0,0,98,0,1,98
13424,1,1,4,1,1,1,0,0,0,1,0,3,1,0,0
13424,2,1,4,0,1,0,0,0,0,0,1,4,1,0,0
13424,1,3,4,1,1,0,0,0,0,1,1,2,1,0,0
13424,2,1,4,1,1,1,0,0,0,0,0,5,1,0,0
13424,2,1,4,1,1,0,0,0,0,0,1,3,1,0,0
13424,2,3,4,1,1,1,0,0,0,0,1,2,1,0,0
13424,1,0,4,1,1,0,0,0,0,1,0,4,1,0,0
13424,2,1,4,0,0,0,0,0,0,0,0,62,0,0,0
13424,2,1,4,0,1,0,0,0,0,1,0,23,1,0,0
13424,2,3,4,0,1,0,0,0,0,1,0,4,1,0,0
13424,1,1,4,1,1,0,0,0,0,1,0,14,1,0,0
13424,2,3,4,0,0,0,0,0,0,0,0,30,0,0,0
13424,2,0,4,1,1,0,0,0,0,1,0,2,1,0,0
13424,1,0,4,0,0,0,0,0,0,0,0,16,0,0,0
13424,1,2,4,1,0,0,0,0,0,0,0,4,0,1,4
13424,1,3,4,0,1,0,0,0,0,0,1,4,1,0,0
13424,1,0,4,0,1,0,0,0,0,1,0,4,1,0,0
13424,2,0,4,0,0,0,0,0,0,0,0,16,0,0,0
13424,2,3,4,0,1,0,0,0,0,0,1,4,1,0,0
13424,1,2,4,0,0,0,0,0,0,0,0,3,0,0,0
13424,2,0,4,0,1,0,0,0,0,1,1,2,1,0,0
13424,2,0,4,1,1,1,0,0,0,0,0,2,1,0,0
13424,1,0,4,0,1,1,0,0,0,0,0,2,1,0,0
13425,1,1,4,1,0,0,0,0,0,0,0,68,0,1,68
13425,1,0,4,1,1,1,0,0,0,0,0,3,1,0,0
13425,1,3,4,1,1,1,0,0,0,0,0,5,1,0,0
13425,1,1,4,1,1,1,0,0,0,0,0,2,1,0,0
13425,1,2,4,1,0,0,0,0,0,0,0,6,0,1,6
13425,2,2,4,0,0,0,0,0,0,0,0,3,0,0,0
13425,2,1,4,0,1,0,0,0,0,1,0,4,1,0,0
13425,1,0,4,0,0,0,0,0,0,0,0,6,0,0,0
13425,1,0,4,1,0,0,0,0,0,0,0,19,0,1,19
13425,2,1,4,1,0,0,0,0,0,0,0,22,0,1,22
13425,1,1,4,0,1,0,0,0,0,1,0,6,1,0,0
13425,2,3,4,0,0,0,0,0,0,0,0,9,0,0,0
13425,2,1,4,0,0,0,0,0,0,0,0,11,0,0,0
13425,2,2,4,1,0,0,0,0,0,0,0,6,0,1,6
13425,1,1,4,1,1,0,0,0,0,0,1,2,1,0,0
13425,1,3,4,1,1,1,0,0,0,0,1,2,1,0,0
13425,1,3,4,1,1,0,0,0,0,1,0,7,1,0,0
13425,1,3,4,1,0,0,0,0,0,0,0,64,0,1,64
13425,1,3,4,0,0,0,0,0,0,0,0,15,0,0,0
13425,2,3,4,1,0,0,0,0,0,0,0,23,0,1,23
13425,1,1,4,1,1,1,0,0,0,1,0,2,1,0,0
13425,2,0,4,1,0,0,0,0,0,0,0,8,0,1,8
13425,1,1,4,0,0,0,0,0,0,0,0,29,0,0,0
13425,1,3,4,1,1,1,0,0,0,1,0,2,1,0,0
13425,1,3,4,0,1,0,0,0,0,1,0,3,1,0,0
13425,1,0,4,1,1,0,0,0,0,1,0,2,1,0,0
13425,1,2,4,0,0,0,0,0,0,0,0,3,0,0,0
13425,2,3,4,1,1,1,0,0,0,0,0,2,1,0,0
13425,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0
13425,1,1,4,1,1,0,0,0,0,1,0,7,1,0,0
13426,1,3,4,0,1,0,0,0,0,1,0,4,1,0,0
13426,1,1,4,0,0,0,0,0,0,0,0,32,0,0,0
13426,2,0,4,1,0,0,0,0,0,0,0,3,0,1,3
13426,2,1,4,0,1,0,0,0,0,1,0,4,1,0,0
13426,1,3,4,0,1,0,0,0,0,0,1,7,1,0,0
13426,2,1,4,1,1,0,0,0,0,1,0,2,1,0,0
13426,2,3,4,1,1,0,0,0,0,1,0,4,1,0,0
13426,2,2,4,1,0,0,0,0,0,0,0,7,0,1,7
13426,1,2,4,0,0,0,0,0,0,0,0,4,0,0,0
13426,2,1,4,0,1,1,0,0,0,0,0,2,1,0,0
13426,1,3,4,1,1,0,0,0,0,1,0,11,1,0,0
13426,1,3,4,0,0,0,0,0,0,0,0,20,0,0,0
13426,2,1,4,0,0,0,0,0,0,0,0,17,0,0,0
13426,2,3,4,0,1,0,0,0,0,1,0,5,1,0,0
13426,2,3,4,0,0,0,0,0,0,0,0,11,0,0,0
